TaxiForSure,Jabalpur,sedan,0,74.0,2.0,16.0,0,49.0,2.0,14.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Jaipur,hatchback,0,49.0,4.0,10.0,0,49.0,4.0,10.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Jaipur,sedan,0,49.0,2.0,12.0,0,49.0,2.0,12.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Jaipur,suv,0,49.0,2.0,14.0,0,49.0,2.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Jalandhar,hatchback,0,49.0,3.0,11.0,0,49.0,3.0,9.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Jalandhar,sedan,0,49.0,2.0,13.0,0,49.0,2.0,11.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Jamnagar,hatchback,0,74.0,4.0,14.0,0,49.0,4.0,12.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Jamnagar,sedan,0,74.0,2.0,16.0,0,49.0,2.0,14.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Jamshedpur,hatchback,0,99.0,4.0,14.0,0,49.0,4.0,12.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Jamshedpur,sedan,0,99.0,2.0,16.0,0,49.0,2.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Jodhpur,hatchback,0,49.0,4.0,10.0,0,49.0,4.0,10.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Jodhpur,sedan,0,49.0,2.0,12.0,0,49.0,2.0,12.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Kanpur,hatchback,0,75.0,4.0,12.0,0,49.0,4.0,12.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Kanpur,sedan,0,75.0,2.0,14.0,0,49.0,2.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Kochi,hatchback,0,49.0,4.0,12.0,0,49.0,4.0,12.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Kochi,sedan,0,49.0,2.0,14.0,0,49.0,2.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Kolkata,hatchback,0,49.0,3.0,12.0,0,49.0,3.0,12.0,0,6,0,0,1.25,0,1.25,0
